ID,LabVisit,LibraryPlate,SourceWell,LibraryName,CompoundSMILES,CompoundCode,CrystalPlate,CrystalWell,EchoX,EchoY,DropVolume,ProteinName,BatchNumber,CompoundStockConcentration,CompoundConcentration,SolventFraction,SoakTransferVol,SoakStatus,SoakTimestamp,CryoStockFraction,CryoFraction,CryoWell,CryoTransferVolume,CryoStatus,CryoTimestamp,SoakingTime,HarvestStatus,CrystalName,Puck,PuckPosition,PinBarcode,MountingResult,MountingArrivalTime,MountedTimestamp,MountingTime,ispybStatus,DataCollectionVisit,SoakDBComments,ProjectDirectory,CrystalTag,CrystalFormName,CrystalFormSpaceGroup,CrystalFormPointGroup,CrystalFormA,CrystalFormB,CrystalFormC,CrystalFormAlpha,CrystalFormBeta,CrystalFormGamma,CrystalFormVolume,DataCollectionBeamline,DataCollectionDate,DataCollectionOutcome,DataCollectionRun,DataCollectionComment,DataCollectionWavelength,DataCollectionPinBarcode,DataCollectionCrystalImage1,DataCollectionCrystalImage2,DataCollectionCrystalImage3,DataCollectionCrystalImage4,DataProcessingPathToImageFiles,DataProcessingProgram,DataProcessingSpaceGroup,DataProcessingUnitCell,DataProcessingAutoAssigned,DataProcessingA,DataProcessingB,DataProcessingC,DataProcessingAlpha,DataProcessingBeta,DataProcessingGamma,DataProcessingResolutionOverall,DataProcessingResolutionLow,DataProcessingResolutionLowInnerShell,DataProcessingResolutionHigh,DataProcessingResolutionHigh15sigma,DataProcessingResolutionHigh20sigma,DataProcessingResolutionHighOuterShell,DataProcessingRmergeOverall,DataProcessingRmergeLow,DataProcessingRmergeHigh,DataProcessingIsigOverall,DataProcessingIsigLow,DataProcessingIsigHigh,DataProcessingCompletenessOverall,DataProcessingCompletenessLow,DataProcessingCompletenessHigh,DataProcessingMultiplicityOverall,DataProcessingMultiplicityLow,DataProcessingMultiplicityHigh,DataProcessingCChalfOverall,DataProcessingCChalfLow,DataProcessingCChalfHigh,DataProcessingPathToLogfile,DataProcessingPathToMTZfile,DataProcessingLOGfileName,DataProcessingMTZfileName,DataProcessingDirectoryOriginal,DataProcessingUniqueReflectionsOverall,DataProcessingLattice,DataProcessingPointGroup,DataProcessingUnitCellVolume,DataProcessingAlert,DataProcessingScore,DataProcessingStatus,DataProcessingRcryst,DataProcessingRfree,DataProcessingPathToDimplePDBfile,DataProcessingPathToDimpleMTZfile,DataProcessingDimpleSuccessful,DimpleResolutionHigh,DimpleRcryst,DimpleRfree,DimplePathToPDB,DimplePathToMTZ,DimpleReferencePDB,DimpleStatus,DimplePANDDAwasRun,DimplePANDDAhit,DimplePANDDAreject,DimplePANDDApath,PANDDAStatus,DatePanDDAModelCreated,RefinementResolution,RefinementResolutionTL,RefinementRcryst,RefinementRcrystTraficLight,RefinementRfree,RefinementRfreeTraficLight,RefinementSpaceGroup,RefinementLigandCC,RefinementRmsdBonds,RefinementRmsdBondsTL,RefinementRmsdAngles,RefinementRmsdAnglesTL,RefinementOutcome,RefinementMTZfree,RefinementCIF,RefinementCIFStatus,RefinementCIFprogram,RefinementPDB_latest,RefinementMTZ_latest,RefinementMatrixWeight,RefinementComment,RefinementPathToRefinementFolder,RefinementLigandConfidence,RefinementLigandBoundConformation,RefinementBoundConformation,RefinementMolProbityScore,RefinementMolProbityScoreTL,RefinementRamachandranOutliers,RefinementRamachandranOutliersTL,RefinementRamachandranFavored,RefinementRamachandranFavoredTL,RefinementProgram,RefinementStatus,Deposition_PDB_ID,Deposition_PDB_file,Deposition_Date,Deposition_mmCIF_model_file,Deposition_mmCIF_SF_file,Label,table_one,AssayIC50,LastUpdated,LastUpdated_by,CompoundSMILESproduct,CompoundStereo,CompoundStereoSMILES,CompoundStereoCIFprogram,CompoundStereoCIFs,CompoundAutofitCC,CompoundAutofitprogram,DataCollectionSubdir,DimpleTwinResolutionHigh,DimpleTwinRcryst,DimpleTwinRfree,DimpleTwinPathToPDB,DimpleTwinPathToMTZ,DimpleTwinReferencePDB,DimpleTwinStatus,DimpleTwinFraction,DataProcessingDimpleTwinSuccessful,RefinementTwinMTZfree,RefinementMMCIFmodel_latest,RefinementMMCIFreflections_latest,RefinementBusterReportHTML
622,lb18145-130,DSP_EG_Plate-2,M18,DSIpoised_EG,CN1C=C(CN2CCNCC2)C=N1,Z1259335862,CI072345,B12C,138.32,-49.14,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:44:59,done,PHIPA-x20604,DLS-584,16,IN075C0598,OK: Clear:Normal,19/07/2019 14:53:40,19/07/2019 14:54:19,4.52546296296296E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 16:40:42,success,PHIPA-x20604_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20604/jpg/lb18145-134-PHIPA-x20604_1_/PHIPA-x20604_1_1_270.0t.png,None,None,None,None,xia2-dials-C2,C 1 2 1,81 27 55 90 100 90,True,81,27,55,90,100,90,40.31 - 1.37,40.31,6.13,1.37,1.43,None,1.41,0.080,0.037,1.472,9.6,23.7,1.1,93.3,99.6,58.3,5.9,3.5,3.5,0.962,0.998,0.380,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20604/autoprocessing/lb18145-134-PHIPA-x20604_1_xia2-dials-C2/AUTOMATIC_DEFAULT_aimless.log,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20604/autoprocessing/lb18145-134-PHIPA-x20604_1_xia2-dials-C2/AUTOMATIC_DEFAULT_free.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20604/PHIPA-x20604_1_/xia2-dials-C2,24097,monoclinic_C,2,118457.6,#00FF00,364.403819763,None,,,,,True,,0.19126,0.22522,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20604/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20604/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20604.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20604/compound/Z1259335862.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:51,rvk26159,,,,,,,,,,,,,,,,,,,,,
623,lb18145-130,DSP_EG_Plate-2,N18,DSIpoised_EG,COC=1C=CC=C2C(=O)NCC21,Z1741980128,CI072345,B12C,-70.98,-322.14,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:45:48,done,PHIPA-x20605,DLS-589,1,DF150E0761,OK: Clear:Normal,19/07/2019 14:54:22,19/07/2019 14:55:08,0.00053125,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 15:43:15,success,PHIPA-x20605_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20605/jpg/lb18145-134-PHIPA-x20605_1_/PHIPA-x20605_1_1_270.0t.png,None,None,None,None,aP_staraniso,C2,81 27 55 90 100 90,True,81,27,55,90,100,90,40.161 - 1.289,40.161,3.783,1.289,n/a,None,1.348,0.026,0.019,0.388,28.2,82.1,2.2,82.7,95.2,35.7,5.9,3.2,3.2,1.000,0.999,0.907,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20605/autoprocessing/lb18145-134-PHIPA-x20605_1_aP_staraniso/staraniso_alldata-unique.table1,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20605/autoprocessing/lb18145-134-PHIPA-x20605_1_aP_staraniso/staraniso_alldata-unique.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20605/PHIPA-x20605_1_/autoPROC,24810,monoclinic_C,2,118457.6,#00FF00,976.896263304,None,,,,,True,,0.17432,0.19433,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20605/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20605/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20605.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20605/compound/Z1741980128.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:51,rvk26159,,,,,,,,,,,,,,,,,,,,,
624,lb18145-130,DSP_EG_Plate-2,O18,DSIpoised_EG,NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CC2,Z56923284,CI072345,B12C,-235.69,-39.13,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:48:45,done,PHIPA-x20606,DLS-589,2,DF150E0333,OK: Crystalline:Normal,19/07/2019 14:57:31,19/07/2019 14:58:05,3.92361111111111E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 16:52:25,success,PHIPA-x20606_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20606/jpg/lb18145-134-PHIPA-x20606_1_/PHIPA-x20606_1_1_270.0t.png,None,None,None,None,aP_staraniso,C2,81 27 55 90 100 90,True,81,27,55,90,100,90,54.997 - 1.266,54.997,3.835,1.266,n/a,None,1.343,0.037,0.032,0.345,25.1,53.8,3.0,81.8,97.3,34.0,6.4,3.6,3.6,0.999,0.999,0.893,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20606/autoprocessing/lb18145-134-PHIPA-x20606_1_aP_staraniso/staraniso_alldata-unique.table1,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20606/autoprocessing/lb18145-134-PHIPA-x20606_1_aP_staraniso/staraniso_alldata-unique.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20606/PHIPA-x20606_1_/autoPROC,24316,monoclinic_C,2,118457.6,#00FF00,842.919743098,None,,,,,True,,0.17363,0.19478,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20606/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20606/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20606.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20606/compound/Z56923284.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:51,rvk26159,,,,,,,,,,,,,,,,,,,,,
625,lb18145-130,DSP_EG_Plate-2,B19,DSIpoised_EG,Cl.CNC1CCN(C1=O)C=2C=CC=CC2F,Z1267773765,CI072345,B12C,74.62,49.14,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:49:17,done,PHIPA-x20607,DLS-589,3,IN150E0292,OK: Bad Dispense:Normal,19/07/2019 14:58:06,19/07/2019 14:58:37,3.4837962962963E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 15:41:53,success,PHIPA-x20607_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20607/jpg/lb18145-134-PHIPA-x20607_1_/PHIPA-x20607_1_1_270.0t.png,None,None,None,None,aP_staraniso,C2,81 27 55 90 100 90,True,81,27,55,90,100,90,40.102 - 1.278,40.102,3.780,1.278,n/a,None,1.342,0.028,0.023,0.243,28.7,71.2,3.2,82.6,96.5,34.6,5.8,3.2,3.2,1.000,0.999,0.966,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20607/autoprocessing/lb18145-134-PHIPA-x20607_1_aP_staraniso/staraniso_alldata-unique.table1,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20607/autoprocessing/lb18145-134-PHIPA-x20607_1_aP_staraniso/staraniso_alldata-unique.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20607/PHIPA-x20607_1_/autoPROC,25157,monoclinic_C,2,118457.6,#00FF00,1006.90352227,None,,,,,True,,0.17267,0.19652,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20607/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20607/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20607.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20607/compound/Z1267773765.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:52,rvk26159,,,,,,,,,,,,,,,,,,,,,
626,lb18145-130,DSP_EG_Plate-2,C19,DSIpoised_EG,CN(C)C=1C=CC(CNN2C=NN=C2)=CC1,Z57258487,CI072345,B12C,-345.8,-152.88,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:49:48,done,PHIPA-x20608,DLS-589,4,IN150E0355,OK: Clear:Normal,19/07/2019 14:58:44,19/07/2019 14:59:08,2.77777777777778E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 15:41:44,success,PHIPA-x20608_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20608/jpg/lb18145-134-PHIPA-x20608_1_/PHIPA-x20608_1_1_270.0t.png,None,None,None,None,aP_staraniso,C2,81 27 55 90 100 90,True,81,27,55,90,100,90,40.216 - 1.292,40.216,3.790,1.292,n/a,None,1.352,0.027,0.020,0.305,29.7,77.1,2.6,86.4,99.3,35.9,6.0,3.3,3.3,1.000,0.999,0.962,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20608/autoprocessing/lb18145-134-PHIPA-x20608_1_aP_staraniso/staraniso_alldata-unique.table1,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20608/autoprocessing/lb18145-134-PHIPA-x20608_1_aP_staraniso/staraniso_alldata-unique.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20608/PHIPA-x20608_1_/autoPROC,25763,monoclinic_C,2,118457.6,#00FF00,1116.1785996,None,,,,,True,,0.17682,0.20176,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20608/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20608/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20608.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20608/compound/Z57258487.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:52,rvk26159,,,,,,,,,,,,,,,,,,,,,
627,lb18145-130,DSP_EG_Plate-2,D19,DSIpoised_EG,CS(=O)(=O)CC(O)C=1C=CC=CC1,Z822382694,CI072345,B12C,117.39,7.28,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:50:48,done,PHIPA-x20609,DLS-589,5,IN075C0655,OK: Clear:Normal,19/07/2019 14:59:10,19/07/2019 15:00:08,6.72453703703704E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 15:35:31,success,PHIPA-x20609_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20609/jpg/lb18145-134-PHIPA-x20609_1_/PHIPA-x20609_1_1_270.0t.png,None,None,None,None,xia2-dials-C2,C 1 2 1,81 27 55 90 100 90,True,81,27,55,90,100,90,40.26 - 1.24,40.26,5.55,1.24,1.24,None,1.27,0.026,0.022,0.169,31.8,64.9,2.8,74.9,92.8,8.3,5.8,1.7,1.7,1.000,0.999,0.968,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20609/autoprocessing/lb18145-134-PHIPA-x20609_1_xia2-dials-C2/AUTOMATIC_DEFAULT_aimless.log,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20609/autoprocessing/lb18145-134-PHIPA-x20609_1_xia2-dials-C2/AUTOMATIC_DEFAULT_free.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20609/PHIPA-x20609_1_/xia2-dials-C2,25822,monoclinic_C,2,118457.6,#00FF00,1038.40287225,None,,,,,True,,0.16724,0.19413,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20609/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20609/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20609.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20609/compound/Z822382694.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:52,rvk26159,,,,,,,,,,,,,,,,,,,,,
628,lb18145-130,DSP_EG_Plate-2,E19,DSIpoised_EG,CNC1CCCN(C1=O)C=2C=CC=CC2,Z1212984951,CI072345,B12C,-281.19,261.17,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:51:21,done,PHIPA-x20610,DLS-589,6,IN075C0340,OK: Clear:Normal,19/07/2019 15:00:15,19/07/2019 15:00:41,2.99768518518518E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 15:53:51,success,PHIPA-x20610_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20610/jpg/lb18145-134-PHIPA-x20610_1_/PHIPA-x20610_1_1_270.0t.png,None,None,None,None,aP_staraniso,C2,81 27 55 90 100 90,True,81,27,55,90,100,90,55.123 - 1.313,55.123,3.878,1.313,n/a,None,1.376,0.027,0.025,0.196,36.3,71.5,5.5,82.8,97.8,34.7,6.4,4.6,4.6,1.000,0.999,0.968,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20610/autoprocessing/lb18145-134-PHIPA-x20610_1_aP_staraniso/staraniso_alldata-unique.table1,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20610/autoprocessing/lb18145-134-PHIPA-x20610_1_aP_staraniso/staraniso_alldata-unique.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20610/PHIPA-x20610_1_/autoPROC,23585,monoclinic_C,2,118457.6,#00FF00,1196.85050854,None,,,,,True,,0.17460,0.19763,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20610/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20610/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20610.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20610/compound/Z1212984951.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:52,rvk26159,,,,,,,,,,,,,,,,,,,,,
629,lb18145-130,DSP_EG_Plate-2,F19,DSIpoised_EG,C(NC1CCCC1)C2CCCO2,Z90504169,CI072345,B12C,-10.92,-247.52,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:51:56,done,PHIPA-x20611,DLS-589,7,IN150E0393,OK: Clear:Normal,19/07/2019 15:00:43,19/07/2019 15:01:16,3.80787037037037E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-20 16:05:06,success,PHIPA-x20611_1_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20611/jpg/lb18145-134-PHIPA-x20611_1_/PHIPA-x20611_1_1_270.0t.png,None,None,None,None,aP_staraniso,C2,81 27 56 90 100 90,True,81,27,56,90,100,90,40.176 - 1.290,40.176,3.762,1.290,n/a,None,1.349,0.025,0.018,0.219,32.9,81.2,3.8,82.7,92.9,38.3,5.8,3.2,3.2,1.000,1.000,0.966,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20611/autoprocessing/lb18145-134-PHIPA-x20611_1_aP_staraniso/staraniso_alldata-unique.table1,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20611/autoprocessing/lb18145-134-PHIPA-x20611_1_aP_staraniso/staraniso_alldata-unique.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20611/PHIPA-x20611_1_/autoPROC,24739,monoclinic_C,2,120611.4,#00FF00,1116.15673759,None,,,,,True,,0.17596,0.19889,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20611/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20611/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20611.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20611/compound/Z90504169.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:52,rvk26159,,,,,,,,,,,,,,,,,,,,,
630,lb18145-130,DSP_EG_Plate-2,G19,DSIpoised_EG,Cl.N[C@@H]1CCCN(C1)C(=O)CCC(F)(F)F,Z1818332938,CI072345,B12C,-50.05,309.4,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:52:31,done,PHIPA-x20612,DLS-589,8,DF150E0885,OK: Clear:Normal,19/07/2019 15:01:21,19/07/2019 15:01:51,3.46064814814815E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,lb18145-130,DSP_EG_Plate-2,H19,DSIpoised_EG,CN(C)S(=O)(=O)C=1C=NNC1,Z805551440,CI072345,B12C,102.83,137.41,230,PHIPA,9,100,20,20,57.5,done,19/07/2019 12:09:20,,,,,,,02:53:07,done,PHIPA-x20613,DLS-589,9,IN075C0719,OK: Clear:Normal,19/07/2019 15:01:53,19/07/2019 15:02:27,3.91203703703704E-04,exported to ispyb\lb18145-128_2019-07-19_16-34-49_ispyb,lb18145-134,,,,,,,,,,,,,,i03,2019-07-21 08:58:48,success,PHIPA-x20613_2_,,0.97622,None,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20613/jpg/lb18145-134-PHIPA-x20613_2_/PHIPA-x20613_2_1_270.0t.png,None,None,None,None,aP_staraniso,C2,81 27 55 90 100 90,True,81,27,55,90,100,90,40.196 - 1.304,40.196,3.886,1.304,n/a,None,1.372,0.042,0.041,0.722,21.8,49.8,1.8,84.0,99.5,36.2,6.2,3.8,3.8,0.999,0.998,0.793,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20613/autoprocessing/lb18145-134-PHIPA-x20613_2_aP_staraniso/staraniso_alldata-unique.table1,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20613/autoprocessing/lb18145-134-PHIPA-x20613_2_aP_staraniso/staraniso_alldata-unique.mtz,None,None,/dls/i03/data/2019/lb18145-134/processed/PHIPA/PHIPA-x20613/PHIPA-x20613_2_/autoPROC,23866,monoclinic_C,2,118457.6,#00FF00,737.874466476,None,,,,,True,,0.17349,0.19715,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20613/dimple.pdb,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20613/dimple.mtz,/dls/labxchem/data/2019/lb18145-130/processing/reference/c2_refine.pdb,finished,True,,False,/dls/labxchem/data/2019/lb18145-130/processing/analysis/panddas,,,,,,,,,C 1 2 1,,,,,,1 - Analysis Pending,PHIPA-x20613.free.mtz,/dls/labxchem/data/2019/lb18145-130/processing/analysis/model_building/PHIPA-x20613/compound/Z805551440.cif,restraints generated,grade,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-07 15:52,rvk26159,,,,,,,,,,,,,,,,,,,,,
